Ticker,SFM,SFM,SFM,SFM,SFM,SFM,INSM,INSM,INSM,INSM,INSM,INSM,AUR,AUR,AUR,AUR,AUR,AUR,PRMB,PRMB,PRMB,PRMB,PRMB,PRMB,SMMT,SMMT,SMMT,SMMT,SMMT,SMMT
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,164.75,165.5,159.3699951171875,160.44000244140625,160.44000244140625,1720500,105.69999694824219,105.80000305175781,101.13999938964844,101.73999786376953,101.73999786376953,3957100,5.315000057220459,5.420000076293945,5.214000225067139,5.400000095367432,5.400000095367432,16578100,29.170000076293945,29.6200008392334,28.979999542236328,29.079999923706055,28.470596313476562,8453300,21.239999771118164,21.649999618530273,21.010000228881836,21.31999969482422,21.31999969482422,1398700
2025-06-27,159.69000244140625,164.8800048828125,153.35000610351562,162.1300048828125,162.1300048828125,16930800,101.66999816894531,102.25,98.8499984741211,99.48999786376953,99.48999786376953,34487800,5.400000095367432,5.480000019073486,5.139999866485596,5.170000076293945,5.170000076293945,162271800,29.010000228881836,29.579999923706055,28.829999923706055,29.350000381469727,28.73493766784668,43573200,21.25,21.350000381469727,20.270000457763672,20.600000381469727,20.600000381469727,14090900
2025-06-30,162.25,165.36000061035156,161.69000244140625,164.63999938964844,164.63999938964844,2200700,100.05000305175781,101.63999938964844,99.77999877929688,100.63999938964844,100.63999938964844,4254100,5.300000190734863,5.409999847412109,5.159999847412109,5.239999771118164,5.239999771118164,25490700,29.100000381469727,29.700000762939453,28.989999771118164,29.6200008392334,28.999279022216797,7572100,20.790000915527344,21.309999465942383,20.325000762939453,21.280000686645508,21.280000686645508,2152200
2025-07-01,164.64999389648438,167.49000549316406,160.25999450683594,162.10000610351562,162.10000610351562,1759000,100.26000213623047,100.4800033569336,97.33999633789062,97.62000274658203,97.62000274658203,3841300,5.150000095367432,5.190000057220459,5.0,5.050000190734863,5.050000190734863,21819300,29.469999313354492,29.760000228881836,29.260000228881836,29.559999465942383,28.940536499023438,6018300,21.280000686645508,21.760000228881836,20.621000289916992,21.200000762939453,21.200000762939453,2066800
2025-07-02,160.2100067138672,162.64999389648438,157.25,159.89999389648438,159.89999389648438,2223300,97.76000213623047,98.37999725341797,96.6500015258789,98.23999786376953,98.23999786376953,3340000,5.085000038146973,5.190000057220459,5.025000095367432,5.170000076293945,5.170000076293945,17535900,29.950000762939453,30.3799991607666,29.639999389648438,30.100000381469727,29.469221115112305,13184300,21.239999771118164,22.84000015258789,21.170000076293945,22.6200008392334,22.6200008392334,3808400
2025-07-03,159.89999389648438,162.58999633789062,158.19000244140625,162.2899932861328,162.2899932861328,1053900,98.02999877929688,98.52999877929688,95.72000122070312,97.80000305175781,97.80000305175781,1762400,5.144999980926514,5.400000095367432,5.130000114440918,5.300000190734863,5.300000190734863,11175600,30.209999084472656,30.440000534057617,29.8799991607666,29.940000534057617,29.31257438659668,4293900,23.0,25.940000534057617,20.489999771118164,24.549999237060547,24.549999237060547,12732500
2025-07-07,161.75,164.27000427246094,159.58999633789062,164.19000244140625,164.19000244140625,1512000,96.94999694824219,97.0199966430664,95.01000213623047,96.94999694824219,96.94999694824219,2486400,5.170000076293945,5.205999851226807,5.019999980926514,5.110000133514404,5.110000133514404,15804300,30.06999969482422,30.979999542236328,29.959999084472656,30.700000762939453,30.0566463470459,9913800,23.600000381469727,23.68899917602539,22.399999618530273,22.610000610351562,22.610000610351562,4354400
